1	4.121094e-01	9.203704e-01	3.906250e-02	5.925926e-02
1	4.853516e-01	6.361111e-01	1.562500e-02	5.000000e-02
1	5.029297e-01	9.611111e-01	2.148438e-02	6.666667e-02
1	5.053711e-01	8.472222e-01	2.050781e-02	6.111111e-02
1	5.048828e-01	6.833333e-01	1.757813e-02	5.185185e-02
1	5.039063e-01	5.361111e-01	1.367188e-02	3.888889e-02
1	5.058594e-01	4.898148e-01	1.367188e-02	3.148148e-02
1	5.517578e-01	3.962963e-01	9.765625e-03	1.851852e-02
1	5.639648e-01	5.787037e-01	1.660156e-02	3.518519e-02
1	5.708008e-01	6.648148e-01	1.464844e-02	4.074074e-02
1	5.874023e-01	8.212963e-01	1.855469e-02	5.740741e-02
1	5.874023e-01	6.222222e-01	1.660156e-02	3.703704e-02
1	5.981445e-01	6.972222e-01	2.050781e-02	4.259259e-02
1	6.323242e-01	2.212963e-01	6.738281e-02	1.462963e-01
1	6.264648e-01	9.138889e-01	2.832031e-02	7.592593e-02
1	6.284180e-01	7.759259e-01	2.246094e-02	5.555556e-02
1	6.518555e-01	8.703704e-01	2.636719e-02	7.037037e-02
